txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00000162,2026-02-24T11:26:32Z,Rewards & Cashback,MakeMyTrip,AMAZON_PAY_WALLET,3345.43,FAILED,CUST650967,Amazon Pay - Rewards & Cashback via MakeMyTrip
AP00000163,2026-05-21T04:53:44Z,Coupons & Promo Codes,Tata Power,AMAZON_PAY_WALLET,947.24,PENDING,CUST801452,Amazon Pay - Coupons & Promo Codes via Tata Power
AP00000164,2026-05-08T18:28:26Z,Gift Cards,Uber,AMAZON_PAY_WALLET,9203.5,FAILED,CUST711618,Amazon Pay - Gift Cards via Uber
AP00000165,2026-04-17T01:37:28Z,Merchant Settlements,Tata Power,NETBANKING,8141.03,FAILED,CUST931994,Amazon Pay - Merchant Settlements via Tata Power
AP00000166,2026-03-03T00:38:35Z,Refund Processing,RedBus,AMAZON_PAY_WALLET,9904.44,REVERSED,CUST237732,Amazon Pay - Refund Processing via RedBus
AP00000167,2026-04-14T16:14:28Z,Transaction History,Practo,AMAZON_PAY_WALLET,7773.05,SUCCESS,CUST870099,Amazon Pay - Transaction History via Practo
AP00000168,2026-03-19T23:54:58Z,KYC Verification,Uber,AMAZON_PAY_WALLET,7189.02,PENDING,CUST511540,Amazon Pay - KYC Verification via Uber
AP00000169,2026-05-19T15:11:57Z,Fraud Detection,Uber,AMAZON_PAY_WALLET,163.21,SUCCESS,CUST404125,Amazon Pay - Fraud Detection via Uber
AP00000170,2026-02-22T08:25:15Z,PIN & Biometric Authentication,Domino's,CARD_TOKEN,5129.61,REVERSED,CUST502957,Amazon Pay - PIN & Biometric Authentication via Domino's
AP00000171,2026-02-14T05:49:42Z,Strong Customer Authentication,BWSSB,AMAZON_PAY_WALLET,2725.22,FAILED,CUST439707,Amazon Pay - Strong Customer Authentication via BWSSB
AP00000172,2026-04-26T13:10:12Z,Multi-Currency Support,Swiggy,EMI,4322.51,REFUNDED,CUST318077,Amazon Pay - Multi-Currency Support via Swiggy
AP00000173,2026-04-03T08:55:54Z,Cross-Border Payments,Practo,CARD_TOKEN,5330.6,FAILED,CUST305313,Amazon Pay - Cross-Border Payments via Practo
AP00000174,2026-02-02T21:38:56Z,QR Code Payments,Tata Power,AMAZON_PAY_UPI,1661.31,REVERSED,CUST733895,Amazon Pay - QR Code Payments via Tata Power
AP00000175,2026-04-10T19:12:05Z,NFC Tap-to-Pay,MakeMyTrip,CARD_TOKEN,3624.82,REFUNDED,CUST222955,Amazon Pay - NFC Tap-to-Pay via MakeMyTrip
AP00000176,2026-04-19T12:09:13Z,Voice Payments,Domino's,NETBANKING,813.79,FAILED,CUST983825,Amazon Pay - Voice Payments via Domino's
AP00000177,2026-01-17T13:04:04Z,Smart Connect Express Checkout,Bescom,AMAZON_PAY_UPI,1911.42,PENDING,CUST296385,Amazon Pay - Smart Connect Express Checkout via Bescom
AP00000178,2026-05-16T22:31:27Z,Saved Payment Instruments,Jio,EMI,8383.43,SUCCESS,CUST481614,Amazon Pay - Saved Payment Instruments via Jio
AP00000179,2026-04-28T15:12:07Z,Shipping Address Book,Zomato,AMAZON_PAY_UPI,9573.93,SUCCESS,CUST483136,Amazon Pay - Shipping Address Book via Zomato
AP00000180,2026-05-20T13:24:17Z,Order Tracking Integration,BWSSB,AMAZON_PAY_UPI,6261.24,FAILED,CUST326444,Amazon Pay - Order Tracking Integration via BWSSB
AP00000181,2026-03-02T16:53:16Z,Loyalty Program Integration,Bescom,NETBANKING,9833.83,REVERSED,CUST895768,Amazon Pay - Loyalty Program Integration via Bescom
AP00000182,2026-02-05T19:48:32Z,Charity Donations,BWSSB,CARD_TOKEN,8659.26,REFUNDED,CUST396170,Amazon Pay - Charity Donations via BWSSB
AP00000183,2026-03-20T07:57:43Z,Tax Invoice Download,Practo,AMAZON_PAY_UPI,5640.31,FAILED,CUST326508,Amazon Pay - Tax Invoice Download via Practo
AP00000184,2026-03-19T17:58:14Z,Customer Support Chat,Swiggy,EMI,9773.44,REFUNDED,CUST780703,Amazon Pay - Customer Support Chat via Swiggy
AP00000185,2026-01-10T17:10:15Z,Dispute Resolution,Zomato,EMI,8298.04,SUCCESS,CUST836859,Amazon Pay - Dispute Resolution via Zomato
AP00000186,2026-02-20T18:23:11Z,Subscription AutoPay,Zomato,EMI,6840.71,FAILED,CUST195233,Amazon Pay - Subscription AutoPay via Zomato
AP00000187,2026-02-07T07:44:37Z,Split Bills,Tata Power,AMAZON_PAY_WALLET,3595.78,PENDING,CUST592546,Amazon Pay - Split Bills via Tata Power
AP00000188,2026-04-02T12:55:06Z,Invoice / Request Money,Jio,CARD_TOKEN,5975.77,SUCCESS,CUST967193,Amazon Pay - Invoice / Request Money via Jio
AP00000189,2026-02-24T16:29:40Z,Merchant Onboarding,ACT Fibernet,NETBANKING,2438.27,REFUNDED,CUST197783,Amazon Pay - Merchant Onboarding via ACT Fibernet
AP00000190,2026-02-13T10:06:24Z,Risk-Based Step-Up,Tata 1mg,CARD_TOKEN,7661.64,FAILED,CUST150112,Amazon Pay - Risk-Based Step-Up via Tata 1mg
AP00000191,2026-04-19T11:26:54Z,Device Binding,Tata 1mg,AMAZON_PAY_UPI,7365.2,SUCCESS,CUST514767,Amazon Pay - Device Binding via Tata 1mg
AP00000192,2026-05-19T11:45:55Z,Velocity Controls,ACT Fibernet,AMAZON_PAY_WALLET,3503.71,REVERSED,CUST900277,Amazon Pay - Velocity Controls via ACT Fibernet
AP00000193,2026-04-20T08:50:01Z,Refund SLA Tracking,Indigo,AMAZON_PAY_UPI,8139.4,REFUNDED,CUST538503,Amazon Pay - Refund SLA Tracking via Indigo
AP00000194,2026-01-06T20:07:57Z,Reconciliation Reports,Tata 1mg,EMI,1054.32,REVERSED,CUST832204,Amazon Pay - Reconciliation Reports via Tata 1mg
AP00000195,2026-02-11T20:28:14Z,Webhooks & Events,Uber,CARD_TOKEN,7310.98,REFUNDED,CUST372451,Amazon Pay - Webhooks & Events via Uber
AP00000196,2026-03-22T02:09:16Z,API Rate Limits,Practo,AMAZON_PAY_WALLET,9447.71,REVERSED,CUST360272,Amazon Pay - API Rate Limits via Practo
AP00000197,2026-03-01T00:28:26Z,Sandbox Environment,Practo,NETBANKING,5332.53,REVERSED,CUST672173,Amazon Pay - Sandbox Environment via Practo
AP00000198,2026-03-02T16:30:07Z,Compliance Reporting,Domino's,AMAZON_PAY_WALLET,5672.44,FAILED,CUST102388,Amazon Pay - Compliance Reporting via Domino's
AP00000199,2026-01-20T00:33:36Z,PCI-DSS Tokenization,Tata Power,EMI,4320.0,PENDING,CUST574480,Amazon Pay - PCI-DSS Tokenization via Tata Power
AP00000200,2026-01-08T02:09:06Z,One-Click Checkout,Cleartrip,AMAZON_PAY_UPI,1681.08,REVERSED,CUST551448,Amazon Pay - One-Click Checkout via Cleartrip
AP00000201,2026-04-11T04:42:07Z,Buy Now Pay Later,EatSure,NETBANKING,6727.69,REFUNDED,CUST829716,Amazon Pay - Buy Now Pay Later via EatSure
AP00000202,2026-02-22T21:49:27Z,UPI Payments,Cleartrip,EMI,7728.03,REFUNDED,CUST135679,Amazon Pay - UPI Payments via Cleartrip
AP00000203,2026-01-19T12:26:27Z,Recurring Payments,Jio,AMAZON_PAY_UPI,9326.51,FAILED,CUST244720,Amazon Pay - Recurring Payments via Jio
AP00000204,2026-02-04T19:35:36Z,Amazon Pay Wallet,Cleartrip,NETBANKING,4478.68,REVERSED,CUST649008,Amazon Pay - Amazon Pay Wallet via Cleartrip
AP00000205,2026-02-05T07:22:35Z,Send Money to Contacts,EatSure,NETBANKING,1564.92,FAILED,CUST500483,Amazon Pay - Send Money to Contacts via EatSure
AP00000206,2026-03-13T06:24:58Z,Bill Payments,BWSSB,AMAZON_PAY_WALLET,7424.39,PENDING,CUST307235,Amazon Pay - Bill Payments via BWSSB
AP00000207,2026-05-16T16:00:59Z,Mobile Recharge,Bookmyshow,NETBANKING,6734.58,SUCCESS,CUST698009,Amazon Pay - Mobile Recharge via Bookmyshow
AP00000208,2026-04-17T14:10:30Z,DTH Recharge,Zomato,EMI,5813.01,PENDING,CUST255234,Amazon Pay - DTH Recharge via Zomato
AP00000209,2026-05-01T14:55:34Z,Insurance Premium Payments,Airtel,AMAZON_PAY_WALLET,7858.07,REFUNDED,CUST514313,Amazon Pay - Insurance Premium Payments via Airtel
AP00000210,2026-05-22T23:50:29Z,Credit Card Bill Payments,Vodafone,EMI,4306.93,SUCCESS,CUST140862,Amazon Pay - Credit Card Bill Payments via Vodafone
AP00000211,2026-03-10T08:13:33Z,EMI Auto-Debit,Zomato,CARD_TOKEN,1583.46,REFUNDED,CUST960525,Amazon Pay - EMI Auto-Debit via Zomato
AP00000212,2026-04-15T02:01:31Z,Rewards & Cashback,ACT Fibernet,AMAZON_PAY_WALLET,5678.24,PENDING,CUST874019,Amazon Pay - Rewards & Cashback via ACT Fibernet
AP00000213,2026-01-10T07:00:25Z,Coupons & Promo Codes,RedBus,NETBANKING,5589.71,REVERSED,CUST177144,Amazon Pay - Coupons & Promo Codes via RedBus
AP00000214,2026-05-03T13:31:00Z,Gift Cards,Indigo,EMI,4690.76,SUCCESS,CUST215286,Amazon Pay - Gift Cards via Indigo
AP00000215,2026-03-23T10:24:00Z,Merchant Settlements,Tata 1mg,AMAZON_PAY_WALLET,7489.22,SUCCESS,CUST147101,Amazon Pay - Merchant Settlements via Tata 1mg
AP00000216,2026-02-22T15:17:34Z,Refund Processing,MakeMyTrip,NETBANKING,9154.5,FAILED,CUST739825,Amazon Pay - Refund Processing via MakeMyTrip
AP00000217,2026-05-18T08:07:38Z,Transaction History,Uber,NETBANKING,5243.1,PENDING,CUST928442,Amazon Pay - Transaction History via Uber
AP00000218,2026-01-12T11:58:26Z,KYC Verification,Uber,NETBANKING,4015.03,REVERSED,CUST246253,Amazon Pay - KYC Verification via Uber
AP00000219,2026-05-25T00:04:09Z,Fraud Detection,Tata Power,AMAZON_PAY_WALLET,8847.54,FAILED,CUST270459,Amazon Pay - Fraud Detection via Tata Power
AP00000220,2026-03-25T22:04:41Z,PIN & Biometric Authentication,RedBus,AMAZON_PAY_UPI,7737.63,REFUNDED,CUST521196,Amazon Pay - PIN & Biometric Authentication via RedBus
AP00000221,2026-05-02T21:53:22Z,Strong Customer Authentication,Airtel,AMAZON_PAY_UPI,8519.58,SUCCESS,CUST940516,Amazon Pay - Strong Customer Authentication via Airtel
AP00000222,2026-02-08T03:37:01Z,Multi-Currency Support,RedBus,EMI,1031.81,REVERSED,CUST619408,Amazon Pay - Multi-Currency Support via RedBus
AP00000223,2026-03-05T04:42:54Z,Cross-Border Payments,Bookmyshow,EMI,8830.81,SUCCESS,CUST361367,Amazon Pay - Cross-Border Payments via Bookmyshow
AP00000224,2026-03-20T13:15:38Z,QR Code Payments,Vodafone,NETBANKING,7287.53,FAILED,CUST611383,Amazon Pay - QR Code Payments via Vodafone
AP00000225,2026-01-15T14:42:11Z,NFC Tap-to-Pay,EatSure,AMAZON_PAY_UPI,1403.52,FAILED,CUST935339,Amazon Pay - NFC Tap-to-Pay via EatSure
AP00000226,2026-01-07T13:08:36Z,Voice Payments,ACT Fibernet,AMAZON_PAY_WALLET,6301.87,SUCCESS,CUST577581,Amazon Pay - Voice Payments via ACT Fibernet
AP00000227,2026-04-07T03:29:53Z,Smart Connect Express Checkout,Airtel,CARD_TOKEN,6601.63,PENDING,CUST877923,Amazon Pay - Smart Connect Express Checkout via Airtel
AP00000228,2026-01-04T08:56:38Z,Saved Payment Instruments,ACT Fibernet,AMAZON_PAY_WALLET,3906.86,REFUNDED,CUST459687,Amazon Pay - Saved Payment Instruments via ACT Fibernet
AP00000229,2026-05-06T15:02:07Z,Shipping Address Book,Tata Power,AMAZON_PAY_UPI,5705.44,REFUNDED,CUST685513,Amazon Pay - Shipping Address Book via Tata Power
AP00000230,2026-05-24T16:23:40Z,Order Tracking Integration,EatSure,NETBANKING,5642.94,FAILED,CUST332506,Amazon Pay - Order Tracking Integration via EatSure
AP00000231,2026-02-08T16:04:46Z,Loyalty Program Integration,Indigo,AMAZON_PAY_WALLET,2116.73,SUCCESS,CUST974967,Amazon Pay - Loyalty Program Integration via Indigo
AP00000232,2026-05-15T06:29:13Z,Charity Donations,Uber,AMAZON_PAY_WALLET,7989.94,REFUNDED,CUST197675,Amazon Pay - Charity Donations via Uber
AP00000233,2026-05-23T23:10:03Z,Tax Invoice Download,Tata 1mg,EMI,3515.01,REVERSED,CUST316483,Amazon Pay - Tax Invoice Download via Tata 1mg
AP00000234,2026-03-14T18:22:16Z,Customer Support Chat,Tata 1mg,CARD_TOKEN,727.12,SUCCESS,CUST327609,Amazon Pay - Customer Support Chat via Tata 1mg
AP00000235,2026-01-28T11:24:02Z,Dispute Resolution,Tata Power,EMI,8740.34,FAILED,CUST440318,Amazon Pay - Dispute Resolution via Tata Power
AP00000236,2026-02-25T14:38:36Z,Subscription AutoPay,RedBus,CARD_TOKEN,9206.82,FAILED,CUST840353,Amazon Pay - Subscription AutoPay via RedBus
AP00000237,2026-02-15T19:17:37Z,Split Bills,Practo,EMI,1831.96,SUCCESS,CUST957812,Amazon Pay - Split Bills via Practo
AP00000238,2026-04-22T23:30:44Z,Invoice / Request Money,ACT Fibernet,CARD_TOKEN,720.49,REFUNDED,CUST282137,Amazon Pay - Invoice / Request Money via ACT Fibernet
AP00000239,2026-05-24T11:41:59Z,Merchant Onboarding,RedBus,EMI,6781.14,FAILED,CUST674348,Amazon Pay - Merchant Onboarding via RedBus
AP00000240,2026-03-03T20:34:52Z,Risk-Based Step-Up,Uber,CARD_TOKEN,6864.33,REFUNDED,CUST256295,Amazon Pay - Risk-Based Step-Up via Uber
AP00000241,2026-04-22T22:58:56Z,Device Binding,Jio,NETBANKING,3032.69,REVERSED,CUST656810,Amazon Pay - Device Binding via Jio
AP00000242,2026-05-08T16:23:38Z,Velocity Controls,Jio,CARD_TOKEN,7788.94,PENDING,CUST688967,Amazon Pay - Velocity Controls via Jio
AP00000243,2026-03-08T02:01:52Z,Refund SLA Tracking,Domino's,AMAZON_PAY_WALLET,4151.52,REFUNDED,CUST583585,Amazon Pay - Refund SLA Tracking via Domino's
AP00000244,2026-03-21T21:08:32Z,Reconciliation Reports,Cleartrip,NETBANKING,5758.55,PENDING,CUST536596,Amazon Pay - Reconciliation Reports via Cleartrip
AP00000245,2026-03-14T14:02:45Z,Webhooks & Events,Swiggy,EMI,7776.22,FAILED,CUST957217,Amazon Pay - Webhooks & Events via Swiggy
AP00000246,2026-05-11T18:37:00Z,API Rate Limits,Zomato,AMAZON_PAY_WALLET,6130.22,SUCCESS,CUST460818,Amazon Pay - API Rate Limits via Zomato
AP00000247,2026-02-05T08:50:34Z,Sandbox Environment,Bookmyshow,AMAZON_PAY_UPI,981.79,REVERSED,CUST947622,Amazon Pay - Sandbox Environment via Bookmyshow
AP00000248,2026-05-26T05:13:36Z,Compliance Reporting,Vodafone,EMI,5836.77,SUCCESS,CUST875624,Amazon Pay - Compliance Reporting via Vodafone
AP00000249,2026-04-03T09:42:23Z,PCI-DSS Tokenization,Airtel,AMAZON_PAY_UPI,7985.83,PENDING,CUST317726,Amazon Pay - PCI-DSS Tokenization via Airtel
AP00000250,2026-01-03T18:47:33Z,One-Click Checkout,Domino's,CARD_TOKEN,6818.89,FAILED,CUST640869,Amazon Pay - One-Click Checkout via Domino's
AP00000251,2026-05-04T03:19:46Z,Buy Now Pay Later,Bescom,NETBANKING,6872.1,PENDING,CUST470921,Amazon Pay - Buy Now Pay Later via Bescom
AP00000252,2026-01-07T13:40:15Z,UPI Payments,Airtel,CARD_TOKEN,3050.31,FAILED,CUST435876,Amazon Pay - UPI Payments via Airtel
AP00000253,2026-01-23T03:09:14Z,Recurring Payments,ACT Fibernet,NETBANKING,4871.93,SUCCESS,CUST195287,Amazon Pay - Recurring Payments via ACT Fibernet
AP00000254,2026-03-26T23:31:00Z,Amazon Pay Wallet,EatSure,AMAZON_PAY_WALLET,6710.84,REVERSED,CUST942723,Amazon Pay - Amazon Pay Wallet via EatSure
AP00000255,2026-01-21T11:45:49Z,Send Money to Contacts,BigBasket,AMAZON_PAY_WALLET,8442.73,PENDING,CUST786375,Amazon Pay - Send Money to Contacts via BigBasket
AP00000256,2026-04-17T15:10:15Z,Bill Payments,Swiggy,AMAZON_PAY_UPI,8039.44,REVERSED,CUST960593,Amazon Pay - Bill Payments via Swiggy
AP00000257,2026-05-04T02:00:28Z,Mobile Recharge,Bescom,EMI,64.48,PENDING,CUST319884,Amazon Pay - Mobile Recharge via Bescom
AP00000258,2026-05-17T12:06:03Z,DTH Recharge,Tata Power,AMAZON_PAY_UPI,5616.14,FAILED,CUST429362,Amazon Pay - DTH Recharge via Tata Power
AP00000259,2026-05-04T03:07:05Z,Insurance Premium Payments,Swiggy,NETBANKING,8494.56,REFUNDED,CUST270722,Amazon Pay - Insurance Premium Payments via Swiggy
AP00000260,2026-03-19T19:54:00Z,Credit Card Bill Payments,Vodafone,CARD_TOKEN,5398.09,PENDING,CUST327631,Amazon Pay - Credit Card Bill Payments via Vodafone
AP00000261,2026-01-22T07:35:13Z,EMI Auto-Debit,Vodafone,AMAZON_PAY_UPI,4010.51,PENDING,CUST285871,Amazon Pay - EMI Auto-Debit via Vodafone
AP00000262,2026-04-15T20:37:04Z,Rewards & Cashback,Domino's,CARD_TOKEN,1123.69,REVERSED,CUST267253,Amazon Pay - Rewards & Cashback via Domino's
AP00000263,2026-01-25T02:39:48Z,Coupons & Promo Codes,Practo,NETBANKING,4575.34,SUCCESS,CUST576219,Amazon Pay - Coupons & Promo Codes via Practo
AP00000264,2026-03-22T10:52:36Z,Gift Cards,Bookmyshow,NETBANKING,9145.49,REVERSED,CUST466673,Amazon Pay - Gift Cards via Bookmyshow
AP00000265,2026-02-20T05:03:37Z,Merchant Settlements,BWSSB,AMAZON_PAY_WALLET,6367.06,REFUNDED,CUST629335,Amazon Pay - Merchant Settlements via BWSSB
AP00000266,2026-03-20T16:49:34Z,Refund Processing,Swiggy,AMAZON_PAY_UPI,2989.45,REVERSED,CUST166570,Amazon Pay - Refund Processing via Swiggy
AP00000267,2026-03-27T09:59:58Z,Transaction History,Indigo,AMAZON_PAY_UPI,8646.74,PENDING,CUST826157,Amazon Pay - Transaction History via Indigo
AP00000268,2026-03-15T20:55:09Z,KYC Verification,Indigo,NETBANKING,4508.0,SUCCESS,CUST757381,Amazon Pay - KYC Verification via Indigo
AP00000269,2026-03-04T12:23:27Z,Fraud Detection,Tata 1mg,NETBANKING,6738.23,FAILED,CUST575398,Amazon Pay - Fraud Detection via Tata 1mg
AP00000270,2026-03-02T04:30:38Z,PIN & Biometric Authentication,Zomato,AMAZON_PAY_UPI,9427.62,FAILED,CUST836198,Amazon Pay - PIN & Biometric Authentication via Zomato
AP00000271,2026-03-06T11:48:15Z,Strong Customer Authentication,BWSSB,EMI,2942.34,FAILED,CUST333535,Amazon Pay - Strong Customer Authentication via BWSSB
AP00000272,2026-05-02T16:54:20Z,Multi-Currency Support,EatSure,NETBANKING,9671.03,FAILED,CUST812128,Amazon Pay - Multi-Currency Support via EatSure
AP00000273,2026-05-13T06:37:09Z,Cross-Border Payments,Tata Power,AMAZON_PAY_UPI,7459.51,FAILED,CUST850325,Amazon Pay - Cross-Border Payments via Tata Power
AP00000274,2026-01-17T15:51:35Z,QR Code Payments,ACT Fibernet,AMAZON_PAY_UPI,5891.72,REVERSED,CUST710020,Amazon Pay - QR Code Payments via ACT Fibernet
AP00000275,2026-04-08T00:57:11Z,NFC Tap-to-Pay,BWSSB,AMAZON_PAY_WALLET,6487.02,REFUNDED,CUST298645,Amazon Pay - NFC Tap-to-Pay via BWSSB
AP00000276,2026-02-25T19:09:41Z,Voice Payments,Domino's,AMAZON_PAY_UPI,4195.85,FAILED,CUST796075,Amazon Pay - Voice Payments via Domino's
AP00000277,2026-04-09T16:42:34Z,Smart Connect Express Checkout,Jio,AMAZON_PAY_UPI,1148.46,PENDING,CUST251609,Amazon Pay - Smart Connect Express Checkout via Jio
AP00000278,2026-04-24T01:42:40Z,Saved Payment Instruments,ACT Fibernet,EMI,590.92,SUCCESS,CUST554336,Amazon Pay - Saved Payment Instruments via ACT Fibernet
AP00000279,2026-03-20T04:03:05Z,Shipping Address Book,Airtel,NETBANKING,6404.71,REFUNDED,CUST496546,Amazon Pay - Shipping Address Book via Airtel
AP00000280,2026-02-11T08:17:50Z,Order Tracking Integration,Tata 1mg,AMAZON_PAY_UPI,4004.21,REFUNDED,CUST359418,Amazon Pay - Order Tracking Integration via Tata 1mg
AP00000281,2026-05-10T22:15:10Z,Loyalty Program Integration,Indigo,EMI,167.14,REFUNDED,CUST557075,Amazon Pay - Loyalty Program Integration via Indigo
AP00000282,2026-05-22T10:06:47Z,Charity Donations,Uber,EMI,1842.83,FAILED,CUST562938,Amazon Pay - Charity Donations via Uber
AP00000283,2026-02-16T01:56:04Z,Tax Invoice Download,Cleartrip,AMAZON_PAY_WALLET,6668.37,REFUNDED,CUST991810,Amazon Pay - Tax Invoice Download via Cleartrip
AP00000284,2026-03-17T05:47:22Z,Customer Support Chat,RedBus,NETBANKING,3348.37,SUCCESS,CUST135140,Amazon Pay - Customer Support Chat via RedBus
AP00000285,2026-01-24T16:33:02Z,Dispute Resolution,Cleartrip,AMAZON_PAY_UPI,9602.99,FAILED,CUST855753,Amazon Pay - Dispute Resolution via Cleartrip
AP00000286,2026-04-03T07:29:02Z,Subscription AutoPay,Domino's,NETBANKING,9454.44,FAILED,CUST651123,Amazon Pay - Subscription AutoPay via Domino's
AP00000287,2026-03-14T22:20:21Z,Split Bills,Zomato,CARD_TOKEN,9199.09,SUCCESS,CUST842013,Amazon Pay - Split Bills via Zomato
AP00000288,2026-04-22T00:15:43Z,Invoice / Request Money,Jio,NETBANKING,2819.03,PENDING,CUST207392,Amazon Pay - Invoice / Request Money via Jio
AP00000289,2026-02-28T05:44:25Z,Merchant Onboarding,Indigo,NETBANKING,6588.47,REVERSED,CUST753327,Amazon Pay - Merchant Onboarding via Indigo
AP00000290,2026-03-06T04:05:53Z,Risk-Based Step-Up,Bescom,EMI,7239.05,FAILED,CUST378800,Amazon Pay - Risk-Based Step-Up via Bescom
AP00000291,2026-04-06T05:37:31Z,Device Binding,RedBus,CARD_TOKEN,9702.32,FAILED,CUST760048,Amazon Pay - Device Binding via RedBus
AP00000292,2026-04-16T06:16:06Z,Velocity Controls,Indigo,CARD_TOKEN,9552.56,REVERSED,CUST639206,Amazon Pay - Velocity Controls via Indigo
AP00000293,2026-05-28T00:45:13Z,Refund SLA Tracking,Jio,NETBANKING,5198.96,REVERSED,CUST656465,Amazon Pay - Refund SLA Tracking via Jio
AP00000294,2026-01-21T02:32:57Z,Reconciliation Reports,Jio,AMAZON_PAY_WALLET,1776.55,PENDING,CUST980643,Amazon Pay - Reconciliation Reports via Jio
AP00000295,2026-01-04T20:00:51Z,Webhooks & Events,EatSure,NETBANKING,1773.08,SUCCESS,CUST629250,Amazon Pay - Webhooks & Events via EatSure
AP00000296,2026-04-11T15:04:38Z,API Rate Limits,EatSure,AMAZON_PAY_UPI,9823.87,FAILED,CUST514729,Amazon Pay - API Rate Limits via EatSure
AP00000297,2026-01-10T22:54:08Z,Sandbox Environment,RedBus,NETBANKING,4329.67,REVERSED,CUST516667,Amazon Pay - Sandbox Environment via RedBus
AP00000298,2026-05-19T05:31:52Z,Compliance Reporting,Bescom,EMI,1908.01,REVERSED,CUST305999,Amazon Pay - Compliance Reporting via Bescom
AP00000299,2026-02-23T05:20:35Z,PCI-DSS Tokenization,Uber,AMAZON_PAY_WALLET,2381.36,PENDING,CUST778838,Amazon Pay - PCI-DSS Tokenization via Uber
AP00000300,2026-02-16T02:48:31Z,One-Click Checkout,Domino's,CARD_TOKEN,4120.44,SUCCESS,CUST419824,Amazon Pay - One-Click Checkout via Domino's
AP00000301,2026-05-18T21:26:43Z,Buy Now Pay Later,Practo,AMAZON_PAY_WALLET,2684.7,REVERSED,CUST640836,Amazon Pay - Buy Now Pay Later via Practo
AP00000302,2026-05-19T07:35:30Z,UPI Payments,EatSure,EMI,3229.86,REFUNDED,CUST356768,Amazon Pay - UPI Payments via EatSure
AP00000303,2026-02-05T16:52:59Z,Recurring Payments,MakeMyTrip,AMAZON_PAY_UPI,4935.24,REVERSED,CUST811787,Amazon Pay - Recurring Payments via MakeMyTrip
AP00000304,2026-03-07T20:03:04Z,Amazon Pay Wallet,MakeMyTrip,AMAZON_PAY_UPI,3969.14,REFUNDED,CUST593906,Amazon Pay - Amazon Pay Wallet via MakeMyTrip
AP00000305,2026-04-28T06:17:10Z,Send Money to Contacts,EatSure,EMI,8346.57,FAILED,CUST536453,Amazon Pay - Send Money to Contacts via EatSure
AP00000306,2026-04-27T05:19:47Z,Bill Payments,ACT Fibernet,NETBANKING,9639.25,FAILED,CUST962431,Amazon Pay - Bill Payments via ACT Fibernet
AP00000307,2026-02-07T23:03:07Z,Mobile Recharge,Vodafone,AMAZON_PAY_UPI,4028.05,PENDING,CUST790723,Amazon Pay - Mobile Recharge via Vodafone
AP00000308,2026-02-07T02:56:00Z,DTH Recharge,Tata 1mg,AMAZON_PAY_WALLET,6173.36,REVERSED,CUST124645,Amazon Pay - DTH Recharge via Tata 1mg
AP00000309,2026-05-09T10:05:04Z,Insurance Premium Payments,Vodafone,NETBANKING,2472.03,REVERSED,CUST479405,Amazon Pay - Insurance Premium Payments via Vodafone
AP00000310,2026-05-05T15:13:28Z,Credit Card Bill Payments,Tata Power,CARD_TOKEN,9064.43,FAILED,CUST129166,Amazon Pay - Credit Card Bill Payments via Tata Power
AP00000311,2026-02-04T02:13:50Z,EMI Auto-Debit,Airtel,AMAZON_PAY_WALLET,9004.2,REVERSED,CUST945235,Amazon Pay - EMI Auto-Debit via Airtel
