TxnID,CustomerID,Amount,Currency,Status,Region,Method,CreatedAt
TXN-0000274,CUST-28492,4758.93,INR,Refunded,EU,Amex,2024-01-01T05:33:22Z
TXN-0000275,CUST-31623,929.94,BRL,Refunded,JP,Wallet,2024-01-01T05:34:35Z
TXN-0000276,CUST-53754,3958.78,GBP,Voided,EU,GiftCard,2024-01-01T05:35:48Z
TXN-0000277,CUST-26869,2473.31,JPY,Voided,EU,SEPA,2024-01-01T05:37:01Z
TXN-0000278,CUST-88979,4413.64,EUR,Refunded,AU,Wallet,2024-01-01T05:38:14Z
TXN-0000279,CUST-19263,2367.25,USD,Declined,BR,Amex,2024-01-01T05:39:27Z
TXN-0000280,CUST-92805,2457.87,BRL,Captured,US,Amex,2024-01-01T05:40:40Z
TXN-0000281,CUST-43032,2340.86,BRL,Refunded,BR,BankTransfer,2024-01-01T05:41:53Z
TXN-0000282,CUST-56812,2095.24,EUR,Captured,CA,Visa,2024-01-01T05:43:06Z
TXN-0000283,CUST-3694,3049.15,CAD,Authorized,BR,SEPA,2024-01-01T05:44:19Z
TXN-0000284,CUST-19938,171.41,AUD,Captured,CA,MasterCard,2024-01-01T05:45:32Z
TXN-0000285,CUST-87379,1832.05,BRL,Voided,IN,GiftCard,2024-01-01T05:46:45Z
TXN-0000286,CUST-58041,1711.08,INR,Voided,US,GiftCard,2024-01-01T05:47:58Z
TXN-0000287,CUST-39388,1777.17,BRL,Declined,CA,GiftCard,2024-01-01T05:49:11Z
TXN-0000288,CUST-67378,1725.35,JPY,Declined,EU,BankTransfer,2024-01-01T05:50:24Z
TXN-0000289,CUST-26206,1586.83,INR,Captured,EU,Visa,2024-01-01T05:51:37Z
TXN-0000290,CUST-53281,3613.93,AUD,Voided,US,UPI,2024-01-01T05:52:50Z
TXN-0000291,CUST-40374,544.28,USD,Captured,BR,Visa,2024-01-01T05:54:03Z
TXN-0000292,CUST-66646,4549.28,AUD,Voided,JP,MasterCard,2024-01-01T05:55:16Z
TXN-0000293,CUST-28852,199.28,BRL,Captured,EU,Amex,2024-01-01T05:56:29Z
TXN-0000294,CUST-5846,2109.00,EUR,Authorized,CA,Amex,2024-01-01T05:57:42Z
TXN-0000295,CUST-41546,2811.37,INR,Refunded,JP,UPI,2024-01-01T05:58:55Z
TXN-0000296,CUST-5488,1593.74,AUD,Voided,US,SEPA,2024-01-01T06:00:08Z
TXN-0000297,CUST-75384,2611.72,EUR,Declined,AU,SEPA,2024-01-01T06:01:21Z
TXN-0000298,CUST-9810,72.61,AUD,Voided,JP,SEPA,2024-01-01T06:02:34Z
TXN-0000299,CUST-55056,2744.92,EUR,Declined,IN,Amex,2024-01-01T06:03:47Z
TXN-0000300,CUST-83168,79.61,USD,Authorized,EU,MasterCard,2024-01-01T06:05:00Z
TXN-0000301,CUST-29605,4348.00,GBP,Declined,US,GiftCard,2024-01-01T06:06:13Z
TXN-0000302,CUST-95286,2845.80,BRL,Captured,US,BankTransfer,2024-01-01T06:07:26Z
TXN-0000303,CUST-98942,3568.32,GBP,Authorized,UK,SEPA,2024-01-01T06:08:39Z
TXN-0000304,CUST-61369,3348.36,INR,Authorized,US,Visa,2024-01-01T06:09:52Z
TXN-0000305,CUST-8936,75.61,EUR,Declined,UK,GiftCard,2024-01-01T06:11:05Z
TXN-0000306,CUST-96609,3001.39,BRL,Voided,US,BankTransfer,2024-01-01T06:12:18Z
TXN-0000307,CUST-49177,4743.89,BRL,Declined,JP,Amex,2024-01-01T06:13:31Z
TXN-0000308,CUST-16296,1817.59,GBP,Declined,BR,UPI,2024-01-01T06:14:44Z
TXN-0000309,CUST-60343,4724.71,CAD,Refunded,UK,Visa,2024-01-01T06:15:57Z
TXN-0000310,CUST-82506,4869.80,CAD,Voided,US,Amex,2024-01-01T06:17:10Z
TXN-0000311,CUST-79792,4163.45,AUD,Captured,AU,UPI,2024-01-01T06:18:23Z
TXN-0000312,CUST-90760,1882.24,JPY,Declined,UK,Visa,2024-01-01T06:19:36Z
TXN-0000313,CUST-43143,1316.69,AUD,Captured,US,GiftCard,2024-01-01T06:20:49Z
TXN-0000314,CUST-19437,4059.13,GBP,Refunded,BR,BankTransfer,2024-01-01T06:22:02Z
TXN-0000315,CUST-71065,427.14,BRL,Declined,IN,Wallet,2024-01-01T06:23:15Z
TXN-0000316,CUST-41562,3035.27,AUD,Declined,IN,GiftCard,2024-01-01T06:24:28Z
TXN-0000317,CUST-77859,3756.16,AUD,Declined,EU,BankTransfer,2024-01-01T06:25:41Z
TXN-0000318,CUST-9209,1165.86,INR,Voided,CA,SEPA,2024-01-01T06:26:54Z
TXN-0000319,CUST-67344,2947.45,JPY,Captured,IN,MasterCard,2024-01-01T06:28:07Z
TXN-0000320,CUST-24683,4029.70,INR,Refunded,CA,UPI,2024-01-01T06:29:20Z
TXN-0000321,CUST-68792,4285.03,JPY,Authorized,BR,BankTransfer,2024-01-01T06:30:33Z
TXN-0000322,CUST-14909,1859.59,BRL,Authorized,JP,BankTransfer,2024-01-01T06:31:46Z
TXN-0000323,CUST-79277,153.72,INR,Voided,US,MasterCard,2024-01-01T06:32:59Z
TXN-0000324,CUST-5401,1024.80,BRL,Voided,IN,GiftCard,2024-01-01T06:34:12Z
TXN-0000325,CUST-37677,2130.89,BRL,Voided,JP,GiftCard,2024-01-01T06:35:25Z
TXN-0000326,CUST-5963,1695.53,GBP,Declined,EU,Visa,2024-01-01T06:36:38Z
TXN-0000327,CUST-7684,175.97,CAD,Declined,BR,MasterCard,2024-01-01T06:37:51Z
TXN-0000328,CUST-79389,3199.92,EUR,Authorized,UK,BankTransfer,2024-01-01T06:39:04Z
TXN-0000329,CUST-74987,1167.56,EUR,Voided,AU,Amex,2024-01-01T06:40:17Z
TXN-0000330,CUST-59765,4248.76,CAD,Captured,IN,Amex,2024-01-01T06:41:30Z
TXN-0000331,CUST-6063,4708.67,CAD,Authorized,US,Visa,2024-01-01T06:42:43Z
TXN-0000332,CUST-34803,3932.28,BRL,Authorized,EU,Amex,2024-01-01T06:43:56Z
TXN-0000333,CUST-42639,3775.23,JPY,Refunded,BR,MasterCard,2024-01-01T06:45:09Z
TXN-0000334,CUST-62698,1620.93,INR,Declined,EU,BankTransfer,2024-01-01T06:46:22Z
TXN-0000335,CUST-64086,1899.46,BRL,Captured,JP,Visa,2024-01-01T06:47:35Z
TXN-0000336,CUST-62328,3586.69,JPY,Authorized,JP,Wallet,2024-01-01T06:48:48Z
TXN-0000337,CUST-11195,4670.01,CAD,Captured,BR,MasterCard,2024-01-01T06:50:01Z
TXN-0000338,CUST-51473,4211.55,EUR,Declined,CA,BankTransfer,2024-01-01T06:51:14Z
TXN-0000339,CUST-31655,2388.73,CAD,Captured,CA,Wallet,2024-01-01T06:52:27Z
TXN-0000340,CUST-97477,285.51,BRL,Voided,JP,SEPA,2024-01-01T06:53:40Z
TXN-0000341,CUST-20581,1333.44,AUD,Captured,JP,Visa,2024-01-01T06:54:53Z
TXN-0000342,CUST-36534,2855.80,INR,Refunded,JP,GiftCard,2024-01-01T06:56:06Z
TXN-0000343,CUST-65357,547.96,BRL,Declined,EU,Amex,2024-01-01T06:57:19Z
TXN-0000344,CUST-68299,286.14,JPY,Voided,BR,GiftCard,2024-01-01T06:58:32Z
TXN-0000345,CUST-16622,1290.44,JPY,Refunded,AU,GiftCard,2024-01-01T06:59:45Z
TXN-0000346,CUST-32283,4625.54,EUR,Declined,UK,UPI,2024-01-01T07:00:58Z
TXN-0000347,CUST-22259,289.29,INR,Captured,US,SEPA,2024-01-01T07:02:11Z
TXN-0000348,CUST-67557,1705.84,GBP,Declined,US,GiftCard,2024-01-01T07:03:24Z
TXN-0000349,CUST-25355,1801.77,USD,Declined,IN,GiftCard,2024-01-01T07:04:37Z
TXN-0000350,CUST-75886,905.06,GBP,Voided,IN,Amex,2024-01-01T07:05:50Z
TXN-0000351,CUST-26783,3004.05,EUR,Voided,BR,GiftCard,2024-01-01T07:07:03Z
TXN-0000352,CUST-23979,1031.74,JPY,Voided,UK,Wallet,2024-01-01T07:08:16Z
TXN-0000353,CUST-2315,330.34,AUD,Authorized,CA,BankTransfer,2024-01-01T07:09:29Z
TXN-0000354,CUST-37930,4209.85,BRL,Authorized,US,UPI,2024-01-01T07:10:42Z
TXN-0000355,CUST-63470,668.13,INR,Captured,JP,BankTransfer,2024-01-01T07:11:55Z
TXN-0000356,CUST-5806,819.10,CAD,Voided,US,BankTransfer,2024-01-01T07:13:08Z
TXN-0000357,CUST-69134,4660.72,EUR,Authorized,CA,Wallet,2024-01-01T07:14:21Z
TXN-0000358,CUST-43071,3896.05,AUD,Voided,US,GiftCard,2024-01-01T07:15:34Z
TXN-0000359,CUST-15114,4770.34,BRL,Declined,US,Amex,2024-01-01T07:16:47Z
TXN-0000360,CUST-3711,1219.19,EUR,Captured,JP,Amex,2024-01-01T07:18:00Z
TXN-0000361,CUST-14457,1560.93,USD,Authorized,EU,Wallet,2024-01-01T07:19:13Z
TXN-0000362,CUST-35264,90.39,BRL,Voided,IN,SEPA,2024-01-01T07:20:26Z
TXN-0000363,CUST-14482,1754.79,EUR,Captured,US,GiftCard,2024-01-01T07:21:39Z
TXN-0000364,CUST-17128,2325.29,INR,Authorized,EU,MasterCard,2024-01-01T07:22:52Z
TXN-0000365,CUST-54169,4422.41,JPY,Captured,JP,SEPA,2024-01-01T07:24:05Z
TXN-0000366,CUST-98855,1984.26,USD,Declined,AU,Visa,2024-01-01T07:25:18Z
TXN-0000367,CUST-52856,4852.51,USD,Refunded,CA,UPI,2024-01-01T07:26:31Z
TXN-0000368,CUST-32506,4193.16,AUD,Voided,CA,UPI,2024-01-01T07:27:44Z
TXN-0000369,CUST-74541,269.65,GBP,Refunded,IN,UPI,2024-01-01T07:28:57Z
TXN-0000370,CUST-87916,3164.17,CAD,Authorized,JP,MasterCard,2024-01-01T07:30:10Z
TXN-0000371,CUST-43513,2166.33,USD,Captured,JP,UPI,2024-01-01T07:31:23Z
TXN-0000372,CUST-53042,3883.33,BRL,Authorized,US,Visa,2024-01-01T07:32:36Z
TXN-0000373,CUST-85092,3105.38,INR,Voided,US,MasterCard,2024-01-01T07:33:49Z
TXN-0000374,CUST-33844,610.24,USD,Declined,IN,Visa,2024-01-01T07:35:02Z
TXN-0000375,CUST-38686,566.98,CAD,Captured,EU,Visa,2024-01-01T07:36:15Z
TXN-0000376,CUST-78894,4795.48,INR,Authorized,BR,Amex,2024-01-01T07:37:28Z
TXN-0000377,CUST-58668,621.34,GBP,Refunded,AU,GiftCard,2024-01-01T07:38:41Z
TXN-0000378,CUST-36928,1218.51,EUR,Voided,UK,SEPA,2024-01-01T07:39:54Z
TXN-0000379,CUST-80947,3474.77,JPY,Declined,IN,BankTransfer,2024-01-01T07:41:07Z
TXN-0000380,CUST-61408,4459.25,INR,Voided,BR,SEPA,2024-01-01T07:42:20Z
TXN-0000381,CUST-41698,156.74,CAD,Captured,IN,UPI,2024-01-01T07:43:33Z
TXN-0000382,CUST-77766,1983.47,CAD,Captured,IN,BankTransfer,2024-01-01T07:44:46Z
TXN-0000383,CUST-73961,1628.73,INR,Refunded,IN,GiftCard,2024-01-01T07:45:59Z
TXN-0000384,CUST-8458,3861.09,GBP,Voided,EU,BankTransfer,2024-01-01T07:47:12Z
TXN-0000385,CUST-58669,3289.27,AUD,Declined,CA,MasterCard,2024-01-01T07:48:25Z
TXN-0000386,CUST-69279,1127.37,GBP,Declined,CA,BankTransfer,2024-01-01T07:49:38Z
TXN-0000387,CUST-19392,3377.36,INR,Voided,EU,SEPA,2024-01-01T07:50:51Z
TXN-0000388,CUST-36216,3925.13,GBP,Declined,EU,Visa,2024-01-01T07:52:04Z
TXN-0000389,CUST-54794,3828.85,EUR,Declined,AU,Amex,2024-01-01T07:53:17Z
TXN-0000390,CUST-55776,4250.02,INR,Voided,EU,UPI,2024-01-01T07:54:30Z
TXN-0000391,CUST-60281,3463.82,INR,Refunded,UK,BankTransfer,2024-01-01T07:55:43Z
TXN-0000392,CUST-52207,2631.55,AUD,Refunded,US,SEPA,2024-01-01T07:56:56Z
TXN-0000393,CUST-50895,2221.26,GBP,Voided,UK,Amex,2024-01-01T07:58:09Z
TXN-0000394,CUST-58100,2878.00,JPY,Authorized,CA,BankTransfer,2024-01-01T07:59:22Z
TXN-0000395,CUST-80702,4191.08,CAD,Captured,AU,Visa,2024-01-01T08:00:35Z
TXN-0000396,CUST-4352,239.11,BRL,Refunded,UK,UPI,2024-01-01T08:01:48Z
TXN-0000397,CUST-68822,4128.72,AUD,Declined,BR,BankTransfer,2024-01-01T08:03:01Z
TXN-0000398,CUST-6336,2974.40,CAD,Declined,US,MasterCard,2024-01-01T08:04:14Z
TXN-0000399,CUST-69845,1147.89,AUD,Refunded,AU,Amex,2024-01-01T08:05:27Z
TXN-0000400,CUST-25669,4822.42,BRL,Declined,BR,BankTransfer,2024-01-01T08:06:40Z
TXN-0000401,CUST-91646,2651.62,EUR,Captured,CA,BankTransfer,2024-01-01T08:07:53Z
TXN-0000402,CUST-49058,4892.17,INR,Voided,JP,MasterCard,2024-01-01T08:09:06Z
TXN-0000403,CUST-86973,4472.76,CAD,Voided,AU,Amex,2024-01-01T08:10:19Z
TXN-0000404,CUST-69689,1451.04,JPY,Voided,IN,UPI,2024-01-01T08:11:32Z
TXN-0000405,CUST-24908,302.72,EUR,Refunded,US,UPI,2024-01-01T08:12:45Z
TXN-0000406,CUST-2406,3938.59,INR,Voided,US,GiftCard,2024-01-01T08:13:58Z
TXN-0000407,CUST-53109,4211.10,USD,Authorized,IN,Amex,2024-01-01T08:15:11Z
TXN-0000408,CUST-66255,3845.28,INR,Voided,JP,Wallet,2024-01-01T08:16:24Z
TXN-0000409,CUST-54883,3009.50,GBP,Captured,EU,Visa,2024-01-01T08:17:37Z
TXN-0000410,CUST-14120,382.49,BRL,Declined,AU,Visa,2024-01-01T08:18:50Z
TXN-0000411,CUST-86209,64.42,CAD,Captured,IN,BankTransfer,2024-01-01T08:20:03Z
TXN-0000412,CUST-37103,848.72,INR,Authorized,EU,BankTransfer,2024-01-01T08:21:16Z
TXN-0000413,CUST-26120,2250.28,AUD,Authorized,US,Wallet,2024-01-01T08:22:29Z
TXN-0000414,CUST-52903,2914.14,USD,Declined,US,Wallet,2024-01-01T08:23:42Z
TXN-0000415,CUST-33680,1116.04,GBP,Voided,JP,BankTransfer,2024-01-01T08:24:55Z
TXN-0000416,CUST-1807,4494.53,BRL,Refunded,AU,GiftCard,2024-01-01T08:26:08Z
TXN-0000417,CUST-65952,4897.74,EUR,Captured,AU,Wallet,2024-01-01T08:27:21Z
TXN-0000418,CUST-55197,1547.16,BRL,Authorized,IN,MasterCard,2024-01-01T08:28:34Z
TXN-0000419,CUST-23736,851.27,AUD,Captured,US,GiftCard,2024-01-01T08:29:47Z
TXN-0000420,CUST-52908,2808.54,EUR,Refunded,AU,BankTransfer,2024-01-01T08:31:00Z
TXN-0000421,CUST-53847,3257.10,EUR,Declined,CA,Wallet,2024-01-01T08:32:13Z
TXN-0000422,CUST-51772,957.59,INR,Refunded,IN,UPI,2024-01-01T08:33:26Z
TXN-0000423,CUST-5576,1397.10,USD,Refunded,JP,Wallet,2024-01-01T08:34:39Z
TXN-0000424,CUST-93519,651.06,JPY,Refunded,JP,SEPA,2024-01-01T08:35:52Z
TXN-0000425,CUST-62217,4181.89,JPY,Captured,CA,BankTransfer,2024-01-01T08:37:05Z
TXN-0000426,CUST-29373,3612.88,AUD,Voided,IN,GiftCard,2024-01-01T08:38:18Z
TXN-0000427,CUST-63384,2525.13,JPY,Declined,JP,GiftCard,2024-01-01T08:39:31Z
TXN-0000428,CUST-79112,4498.28,CAD,Voided,IN,UPI,2024-01-01T08:40:44Z
TXN-0000429,CUST-80718,2551.94,GBP,Authorized,EU,GiftCard,2024-01-01T08:41:57Z
TXN-0000430,CUST-97460,3859.17,AUD,Authorized,JP,GiftCard,2024-01-01T08:43:10Z
TXN-0000431,CUST-2966,1950.88,EUR,Captured,IN,BankTransfer,2024-01-01T08:44:23Z
TXN-0000432,CUST-25682,3314.41,EUR,Authorized,CA,GiftCard,2024-01-01T08:45:36Z
TXN-0000433,CUST-26273,331.41,INR,Authorized,IN,GiftCard,2024-01-01T08:46:49Z
TXN-0000434,CUST-17532,4084.51,AUD,Refunded,CA,UPI,2024-01-01T08:48:02Z
TXN-0000435,CUST-61878,3875.42,GBP,Refunded,JP,Visa,2024-01-01T08:49:15Z
TXN-0000436,CUST-49048,3398.75,CAD,Declined,US,SEPA,2024-01-01T08:50:28Z
TXN-0000437,CUST-33561,4999.69,AUD,Refunded,EU,Amex,2024-01-01T08:51:41Z
TXN-0000438,CUST-39204,577.92,JPY,Authorized,AU,Visa,2024-01-01T08:52:54Z
TXN-0000439,CUST-80761,811.73,JPY,Refunded,JP,UPI,2024-01-01T08:54:07Z
TXN-0000440,CUST-97773,198.08,INR,Captured,IN,SEPA,2024-01-01T08:55:20Z
TXN-0000441,CUST-94930,2604.85,AUD,Voided,CA,Visa,2024-01-01T08:56:33Z
TXN-0000442,CUST-15663,4171.69,INR,Authorized,US,Wallet,2024-01-01T08:57:46Z
TXN-0000443,CUST-90269,557.70,CAD,Captured,CA,MasterCard,2024-01-01T08:58:59Z
TXN-0000444,CUST-55687,3473.99,AUD,Voided,IN,GiftCard,2024-01-01T09:00:12Z
TXN-0000445,CUST-70117,451.48,AUD,Declined,CA,SEPA,2024-01-01T09:01:25Z
TXN-0000446,CUST-67670,273.38,JPY,Declined,JP,SEPA,2024-01-01T09:02:38Z
TXN-0000447,CUST-25811,220.36,INR,Captured,JP,Wallet,2024-01-01T09:03:51Z
TXN-0000448,CUST-72294,1302.85,USD,Captured,CA,BankTransfer,2024-01-01T09:05:04Z
TXN-0000449,CUST-54954,464.50,INR,Captured,JP,SEPA,2024-01-01T09:06:17Z
TXN-0000450,CUST-88862,2414.91,JPY,Authorized,BR,Amex,2024-01-01T09:07:30Z
TXN-0000451,CUST-85005,1758.59,INR,Captured,JP,Wallet,2024-01-01T09:08:43Z
TXN-0000452,CUST-44721,3147.74,EUR,Voided,AU,Amex,2024-01-01T09:09:56Z
TXN-0000453,CUST-89739,3333.32,BRL,Declined,IN,MasterCard,2024-01-01T09:11:09Z
TXN-0000454,CUST-91456,1448.11,CAD,Declined,IN,Visa,2024-01-01T09:12:22Z
TXN-0000455,CUST-8907,4479.26,INR,Captured,EU,GiftCard,2024-01-01T09:13:35Z
TXN-0000456,CUST-59722,4814.49,GBP,Refunded,BR,SEPA,2024-01-01T09:14:48Z
TXN-0000457,CUST-75604,1816.14,GBP,Voided,EU,Visa,2024-01-01T09:16:01Z
TXN-0000458,CUST-2417,2343.61,BRL,Authorized,CA,GiftCard,2024-01-01T09:17:14Z
TXN-0000459,CUST-15260,3226.24,AUD,Declined,IN,BankTransfer,2024-01-01T09:18:27Z
TXN-0000460,CUST-2088,1797.75,EUR,Refunded,UK,Wallet,2024-01-01T09:19:40Z
TXN-0000461,CUST-11242,694.98,USD,Authorized,AU,Amex,2024-01-01T09:20:53Z
TXN-0000462,CUST-39838,1840.69,GBP,Authorized,UK,BankTransfer,2024-01-01T09:22:06Z
TXN-0000463,CUST-50725,924.34,CAD,Refunded,IN,BankTransfer,2024-01-01T09:23:19Z
TXN-0000464,CUST-18870,2756.56,CAD,Refunded,IN,Visa,2024-01-01T09:24:32Z
TXN-0000465,CUST-6407,537.96,AUD,Authorized,IN,SEPA,2024-01-01T09:25:45Z
TXN-0000466,CUST-56440,2498.64,GBP,Refunded,EU,Amex,2024-01-01T09:26:58Z
TXN-0000467,CUST-91175,1139.03,GBP,Declined,AU,MasterCard,2024-01-01T09:28:11Z
TXN-0000468,CUST-6235,4253.64,BRL,Captured,IN,BankTransfer,2024-01-01T09:29:24Z
TXN-0000469,CUST-1367,162.03,AUD,Captured,UK,MasterCard,2024-01-01T09:30:37Z
TXN-0000470,CUST-87720,278.37,AUD,Refunded,EU,SEPA,2024-01-01T09:31:50Z
TXN-0000471,CUST-2153,3331.18,GBP,Captured,AU,GiftCard,2024-01-01T09:33:03Z
TXN-0000472,CUST-1549,2216.88,CAD,Voided,IN,SEPA,2024-01-01T09:34:16Z
TXN-0000473,CUST-12146,2714.51,BRL,Declined,JP,UPI,2024-01-01T09:35:29Z
TXN-0000474,CUST-80832,3100.10,USD,Refunded,UK,UPI,2024-01-01T09:36:42Z
TXN-0000475,CUST-49318,2404.69,GBP,Refunded,CA,Visa,2024-01-01T09:37:55Z
TXN-0000476,CUST-25752,1113.96,BRL,Authorized,JP,BankTransfer,2024-01-01T09:39:08Z
TXN-0000477,CUST-73728,2904.67,AUD,Refunded,IN,SEPA,2024-01-01T09:40:21Z
TXN-0000478,CUST-52949,1306.87,JPY,Captured,IN,MasterCard,2024-01-01T09:41:34Z
TXN-0000479,CUST-30000,4311.13,INR,Authorized,IN,GiftCard,2024-01-01T09:42:47Z
TXN-0000480,CUST-93942,2447.40,BRL,Captured,EU,MasterCard,2024-01-01T09:44:00Z
TXN-0000481,CUST-54480,3398.10,BRL,Captured,EU,MasterCard,2024-01-01T09:45:13Z
TXN-0000482,CUST-61291,4151.38,AUD,Voided,JP,Wallet,2024-01-01T09:46:26Z
TXN-0000483,CUST-74797,2376.58,EUR,Captured,CA,Visa,2024-01-01T09:47:39Z
TXN-0000484,CUST-53999,1186.03,CAD,Authorized,US,Wallet,2024-01-01T09:48:52Z
TXN-0000485,CUST-61254,1501.04,GBP,Declined,EU,Wallet,2024-01-01T09:50:05Z
TXN-0000486,CUST-74788,575.32,CAD,Captured,CA,BankTransfer,2024-01-01T09:51:18Z
TXN-0000487,CUST-97478,3403.23,INR,Authorized,IN,BankTransfer,2024-01-01T09:52:31Z
TXN-0000488,CUST-68263,3686.76,CAD,Declined,US,BankTransfer,2024-01-01T09:53:44Z
TXN-0000489,CUST-14060,1779.98,CAD,Voided,EU,Visa,2024-01-01T09:54:57Z
TXN-0000490,CUST-89502,1213.75,CAD,Captured,BR,Visa,2024-01-01T09:56:10Z
TXN-0000491,CUST-77201,2200.50,USD,Declined,EU,MasterCard,2024-01-01T09:57:23Z
TXN-0000492,CUST-34871,927.96,INR,Declined,JP,GiftCard,2024-01-01T09:58:36Z
TXN-0000493,CUST-71573,4986.34,INR,Declined,US,Visa,2024-01-01T09:59:49Z
TXN-0000494,CUST-45874,4972.43,BRL,Voided,BR,Visa,2024-01-01T10:01:02Z
TXN-0000495,CUST-5647,374.86,AUD,Declined,JP,SEPA,2024-01-01T10:02:15Z
TXN-0000496,CUST-52565,1147.58,EUR,Refunded,CA,Wallet,2024-01-01T10:03:28Z
TXN-0000497,CUST-41797,4470.12,USD,Captured,JP,BankTransfer,2024-01-01T10:04:41Z
TXN-0000498,CUST-96321,2339.85,BRL,Declined,CA,BankTransfer,2024-01-01T10:05:54Z
TXN-0000499,CUST-1784,1678.84,BRL,Refunded,IN,Visa,2024-01-01T10:07:07Z
TXN-0000500,CUST-33602,2298.11,USD,Captured,JP,GiftCard,2024-01-01T10:08:20Z
TXN-0000501,CUST-51388,1368.13,INR,Refunded,JP,Visa,2024-01-01T10:09:33Z
TXN-0000502,CUST-74482,4513.38,EUR,Captured,AU,MasterCard,2024-01-01T10:10:46Z
TXN-0000503,CUST-48567,3959.92,JPY,Captured,EU,GiftCard,2024-01-01T10:11:59Z
TXN-0000504,CUST-45761,3698.17,JPY,Refunded,AU,BankTransfer,2024-01-01T10:13:12Z
TXN-0000505,CUST-8923,3521.71,CAD,Declined,CA,Wallet,2024-01-01T10:14:25Z
TXN-0000506,CUST-31777,4983.16,GBP,Captured,IN,Visa,2024-01-01T10:15:38Z
TXN-0000507,CUST-89001,2266.72,BRL,Declined,UK,Amex,2024-01-01T10:16:51Z
TXN-0000508,CUST-77912,333.48,INR,Refunded,UK,BankTransfer,2024-01-01T10:18:04Z
TXN-0000509,CUST-10633,4606.27,EUR,Voided,JP,GiftCard,2024-01-01T10:19:17Z
TXN-0000510,CUST-77084,1768.73,BRL,Refunded,AU,MasterCard,2024-01-01T10:20:30Z
TXN-0000511,CUST-64506,1597.64,GBP,Refunded,UK,Visa,2024-01-01T10:21:43Z
TXN-0000512,CUST-22569,3132.98,JPY,Authorized,IN,Visa,2024-01-01T10:22:56Z
TXN-0000513,CUST-53372,2240.69,INR,Voided,EU,Wallet,2024-01-01T10:24:09Z
TXN-0000514,CUST-32684,3669.97,GBP,Voided,US,MasterCard,2024-01-01T10:25:22Z
TXN-0000515,CUST-10626,4047.72,CAD,Captured,US,Wallet,2024-01-01T10:26:35Z
TXN-0000516,CUST-36472,2685.61,USD,Refunded,US,Wallet,2024-01-01T10:27:48Z
TXN-0000517,CUST-43145,1635.09,USD,Declined,AU,BankTransfer,2024-01-01T10:29:01Z
TXN-0000518,CUST-23872,289.12,AUD,Authorized,EU,BankTransfer,2024-01-01T10:30:14Z
TXN-0000519,CUST-65796,4939.14,AUD,Refunded,BR,Visa,2024-01-01T10:31:27Z
TXN-0000520,CUST-4373,4626.58,CAD,Authorized,AU,BankTransfer,2024-01-01T10:32:40Z
TXN-0000521,CUST-21536,469.05,GBP,Captured,JP,MasterCard,2024-01-01T10:33:53Z
TXN-0000522,CUST-47903,4070.45,AUD,Refunded,JP,BankTransfer,2024-01-01T10:35:06Z
TXN-0000523,CUST-31146,3705.92,INR,Declined,US,GiftCard,2024-01-01T10:36:19Z
TXN-0000524,CUST-86411,3863.47,BRL,Voided,UK,BankTransfer,2024-01-01T10:37:32Z
TXN-0000525,CUST-69592,2649.10,INR,Captured,UK,Visa,2024-01-01T10:38:45Z
TXN-0000526,CUST-74155,2379.86,CAD,Captured,IN,UPI,2024-01-01T10:39:58Z
TXN-0000527,CUST-12784,4684.87,GBP,Authorized,US,Wallet,2024-01-01T10:41:11Z
TXN-0000528,CUST-73777,3887.29,INR,Voided,CA,Amex,2024-01-01T10:42:24Z
TXN-0000529,CUST-24256,4354.42,GBP,Voided,US,BankTransfer,2024-01-01T10:43:37Z
TXN-0000530,CUST-94012,1214.43,BRL,Captured,CA,UPI,2024-01-01T10:44:50Z
TXN-0000531,CUST-61306,1062.03,USD,Authorized,US,MasterCard,2024-01-01T10:46:03Z
TXN-0000532,CUST-85601,4568.44,CAD,Authorized,IN,UPI,2024-01-01T10:47:16Z
TXN-0000533,CUST-54730,4535.28,AUD,Captured,US,GiftCard,2024-01-01T10:48:29Z
TXN-0000534,CUST-3721,1313.07,AUD,Captured,IN,BankTransfer,2024-01-01T10:49:42Z
TXN-0000535,CUST-27634,1631.57,AUD,Refunded,UK,SEPA,2024-01-01T10:50:55Z
TXN-0000536,CUST-29391,4906.75,GBP,Declined,UK,Amex,2024-01-01T10:52:08Z
TXN-0000537,CUST-40332,1414.25,CAD,Authorized,BR,Wallet,2024-01-01T10:53:21Z
TXN-0000538,CUST-22180,1600.19,BRL,Captured,US,Wallet,2024-01-01T10:54:34Z
TXN-0000539,CUST-97404,1803.09,BRL,Captured,AU,Amex,2024-01-01T10:55:47Z
TXN-0000540,CUST-40007,3426.39,EUR,Captured,US,Amex,2024-01-01T10:57:00Z
TXN-0000541,CUST-40676,755.70,CAD,Authorized,JP,SEPA,2024-01-01T10:58:13Z
TXN-0000542,CUST-90491,1987.07,AUD,Refunded,AU,BankTransfer,2024-01-01T10:59:26Z
TXN-0000543,CUST-5314,2927.19,JPY,Authorized,US,Amex,2024-01-01T11:00:39Z
TXN-0000544,CUST-67162,2976.70,AUD,Authorized,US,Visa,2024-01-01T11:01:52Z
TXN-0000545,CUST-42483,324.64,EUR,Authorized,BR,Amex,2024-01-01T11:03:05Z
TXN-0000546,CUST-69867,2143.51,GBP,Captured,JP,MasterCard,2024-01-01T11:04:18Z
